2010-10-01,100.0,25.60646900269542,14.824797843665769,12.668463611859837,9.164420485175203,8.355795148247978,13.20754716981132,14.285714285714285,10.781671159029651,9.433962264150944,10.781671159029651,12.93800539083558,18.867924528301888,23.180592991913745,7.277628032345014,,,,,,,,,,
2010-11-01,100.0,17.8125,9.375,9.6875,7.8125,8.75,13.4375,10.0,8.75,9.0625,11.25,14.6875,26.25,6.25,,,,,,,,,,,
2010-12-01,100.0,9.210526315789473,5.263157894736842,9.210526315789473,11.842105263157894,6.578947368421052,5.263157894736842,9.210526315789473,5.263157894736842,2.631578947368421,9.210526315789473,19.736842105263158,2.631578947368421,,,,,,,,,,,,
2011-01-01,100.0,16.901408450704224,21.12676056338028,19.718309859154928,21.12676056338028,15.492957746478872,15.492957746478872,12.676056338028168,11.267605633802818,21.12676056338028,25.352112676056336,11.267605633802818,,,,,,,,,,,,,
2011-02-01,100.0,16.260162601626014,15.447154471544716,18.69918699186992,21.951219512195124,15.447154471544716,15.447154471544716,14.634146341463413,14.634146341463413,17.88617886178862,5.691056910569105,,,,,,,,,,,,,,
2011-03-01,100.0,18.53932584269663,21.910112359550563,19.662921348314608,22.47191011235955,15.168539325842698,20.786516853932586,20.224719101123593,24.15730337078652,9.550561797752808,,,,,,,,,,,,,,,
2011-04-01,100.0,25.71428571428571,20.0,20.0,18.095238095238095,23.809523809523807,18.095238095238095,25.71428571428571,11.428571428571429,,,,,,,,,,,,,,,,
2011-05-01,100.0,24.074074074074073,25.0,16.666666666666664,22.22222222222222,21.296296296296298,25.925925925925924,11.11111111111111,,,,,,,,,,,,,,,,,
2011-06-01,100.0,23.14814814814815,21.296296296296298,26.851851851851855,20.37037037037037,28.703703703703702,8.333333333333332,,,,,,,,,,,,,,,,,,
2011-07-01,100.0,21.568627450980394,30.392156862745097,27.450980392156865,34.31372549019608,15.686274509803921,,,,,,,,,,,,,,,,,,,
2011-08-01,100.0,27.358490566037734,31.132075471698112,26.41509433962264,16.9811320754717,,,,,,,,,,,,,,,,,,,,
2011-09-01,100.0,27.27272727272727,37.4331550802139,14.973262032085561,,,,,,,,,,,,,,,,,,,,,
2011-10-01,100.0,32.126696832579185,15.837104072398189,,,,,,,,,,,,,,,,,,,,,,
2011-11-01,100.0,14.136125654450263,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01,100.0,,,,,,,,,,,,,,,,,,,,,,,,
